Age,Gender,Education,Person Income,Employee Experience,Home Onwership,Loan Amount,Loan Intent,Loan interest Rate,Loan percentage,Credit History,Credit Score,Previous Loan,Loan Status
27,1,0,80457,5,3,5000,5,5.79,0.06,6,540,1,0
28,1,3,81729,4,3,5000,0,14.26,0.06,8,590,1,0
28,1,3,81252,5,3,5000,1,11.86,0.06,10,542,1,0
32,0,0,82764,10,3,5000,5,15.7,0.06,7,610,1,0
33,0,3,82447,12,3,5000,1,13.49,0.06,8,641,0,0
30,0,3,77228,7,3,5000,4,10.39,0.06,8,662,0,1
31,0,0,55000,7,0,6000,4,9.32,0.11,9,643,1,0
27,1,0,85141,7,3,5000,4,9.63,0.06,5,671,0,0
27,1,4,55013,4,2,20000,5,12.84,0.36,10,675,0,0
34,0,1,85345,13,3,5000,0,9.91,0.06,7,658,0,0
30,1,3,84983,7,3,5000,4,11.71,0.06,5,662,1,0
35,0,0,84618,13,3,5000,5,7.74,0.06,6,630,1,0
29,1,0,55013,7,0,13000,1,9.63,0.24,9,666,1,0
29,0,0,85055,7,3,5000,1,11.01,0.06,6,572,1,0
29,0,0,54722,7,2,8000,3,12.21,0.15,10,664,0,0
34,0,3,87662,11,3,5000,3,10.59,0.06,9,609,0,0
28,1,1,87465,5,3,5000,4,10.59,0.06,9,685,1,0
28,0,3,88008,3,3,5000,3,8.88,0.06,7,677,1,0
30,0,1,88201,5,3,5000,4,13.85,0.06,6,639,1,0
27,1,4,55032,5,0,12000,3,9.76,0.22,6,693,0,0
32,1,1,91117,8,3,5000,3,9.99,0.05,8,712,1,0
31,1,4,90957,8,3,5000,3,10.75,0.05,6,631,0,0
28,0,3,91047,6,3,5000,3,7.88,0.05,10,649,1,0
31,1,3,48195,6,0,12000,2,13.3,0.25,7,560,0,1
30,0,1,91367,1,3,5000,4,10.62,0.05,5,688,1,0
32,0,1,47813,8,0,2800,2,12.17,0.06,6,666,0,1
28,0,1,55136,6,0,6000,5,5.42,0.11,9,651,1,0
28,1,2,55043,4,0,10175,1,12.69,0.18,9,727,0,0
33,1,1,55399,13,0,7000,5,8.0,0.13,7,688,0,0
28,1,3,95109,8,3,5000,2,14.27,0.05,6,622,0,0
34,0,3,55090,11,0,5000,4,9.63,0.09,9,634,1,0
34,1,0,97037,10,3,5000,5,11.01,0.05,9,641,1,0
32,1,3,97173,10,3,5000,0,11.01,0.05,6,654,1,0
34,1,0,96600,15,3,5000,2,6.17,0.05,10,614,1,0
29,1,1,55477,9,0,15150,4,14.54,0.27,10,689,1,0
28,0,2,89523,7,3,5000,0,15.21,0.06,8,707,0,1
27,1,1,55406,2,0,4800,3,11.01,0.09,8,622,1,0
27,0,3,97097,1,3,5000,5,13.47,0.05,9,670,0,0
28,1,0,99548,3,3,5000,4,14.26,0.05,5,665,1,0
33,0,0,99258,10,3,5000,5,7.51,0.05,8,594,1,0
34,1,2,99072,12,3,5000,2,8.32,0.05,9,664,1,0
33,0,1,99647,13,3,5000,2,7.51,0.05,5,632,1,0
32,1,3,79483,12,3,5000,3,11.28,0.06,9,654,0,1
32,1,4,55807,10,0,18250,4,12.73,0.33,5,554,1,0
29,1,0,55866,8,0,10000,2,10.65,0.18,10,614,1,0
29,0,1,81475,7,3,5000,3,7.51,0.06,10,613,0,1
28,1,0,55427,6,2,8400,3,11.01,0.15,5,590,0,0
33,0,3,103074,11,3,5000,1,7.9,0.05,8,541,1,0
31,1,0,55833,11,0,7500,5,11.49,0.13,5,562,1,0
27,0,2,55999,7,0,5000,0,13.23,0.09,8,611,1,0
27,1,1,55541,4,2,14000,5,13.92,0.25,6,661,1,0
34,0,0,102814,12,3,5000,5,11.83,0.05,5,625,1,0
31,0,1,55585,11,0,7000,1,9.88,0.13,8,670,0,0
30,0,0,102791,10,3,5000,5,15.05,0.05,9,705,1,0
29,1,3,55954,3,0,6000,0,13.49,0.11,8,668,0,0
35,1,3,102932,11,3,5000,2,9.07,0.05,6,671,1,0
31,0,1,104257,9,3,5000,0,11.01,0.05,8,660,1,0
27,1,0,55640,7,0,15350,5,8.9,0.28,10,580,1,0
27,0,0,55370,2,0,3000,3,6.99,0.05,7,603,1,0
27,1,1,55920,1,0,7500,1,5.42,0.13,5,640,1,0
33,1,0,55866,8,0,4000,1,5.99,0.07,10,654,1,0
27,0,0,56039,3,0,1450,2,8.49,0.03,8,610,0,0
30,1,3,48790,6,0,15000,1,7.49,0.31,5,640,0,1
28,0,4,108192,4,3,5000,2,15.2,0.05,6,691,0,0
30,1,1,55554,6,0,5000,2,7.29,0.09,8,652,1,0
29,0,3,55859,9,0,9600,5,10.36,0.17,5,703,0,0
29,1,4,55857,6,0,4750,1,11.01,0.09,9,626,1,0
27,0,1,110214,3,3,5000,0,13.49,0.05,10,565,1,0
28,1,4,56172,9,0,2500,5,13.35,0.04,9,514,1,0
30,1,1,111523,7,3,5000,5,11.01,0.04,6,665,0,0
32,1,0,116116,10,3,5000,4,11.99,0.04,9,596,1,0
29,1,1,55820,5,0,2000,4,7.88,0.04,10,681,1,0
28,1,3,116285,5,3,5000,5,11.12,0.04,7,668,1,0
27,0,4,48640,7,0,2500,5,20.0,0.05,8,568,0,1
30,1,4,55727,11,0,6400,5,8.94,0.11,7,715,1,0
27,0,4,118324,4,3,5000,5,13.98,0.04,6,693,0,0
28,1,4,55710,3,2,8000,4,15.58,0.14,10,690,0,0
27,0,1,55761,4,0,1000,1,16.29,0.02,9,659,0,0
28,1,1,121106,10,3,5000,3,11.49,0.04,10,566,1,0
27,1,0,55958,5,2,14000,3,11.01,0.25,6,555,1,0
27,0,1,55933,6,0,9300,4,11.01,0.17,10,570,0,0
30,1,0,48639,5,0,14500,0,10.75,0.3,7,710,0,1
27,0,3,121110,6,3,5000,3,12.42,0.04,8,651,0,0
32,1,1,121059,11,3,5000,2,11.01,0.04,6,694,1,0
29,0,1,120893,9,3,5000,1,12.23,0.04,8,630,0,0
35,0,1,121282,12,3,5000,3,7.74,0.04,7,595,1,0
27,1,3,124724,6,3,5000,5,9.32,0.04,7,500,1,0
28,1,3,48947,6,0,10000,1,8.49,0.2,8,566,0,1
35,0,0,114911,15,3,5000,2,14.42,0.04,6,658,0,1
33,0,2,137660,9,3,5000,3,11.83,0.04,9,706,0,0
35,0,3,55986,15,0,15000,5,14.42,0.27,7,691,1,0
28,1,3,56058,7,1,5500,5,10.2,0.1,10,579,1,0
27,1,1,168827,6,3,5000,5,9.99,0.03,8,670,0,0
27,1,0,171508,7,3,5000,3,13.16,0.03,9,540,0,0
30,0,0,173831,7,3,5000,1,16.32,0.03,7,673,0,0
30,0,0,56277,5,0,12000,1,11.01,0.21,9,646,1,0
27,1,1,175296,6,3,5000,3,12.69,0.03,7,640,1,0
30,1,0,56084,8,2,11200,2,14.27,0.2,10,590,1,0
27,0,1,56201,3,0,18000,3,7.9,0.32,8,596,1,0
34,0,1,55979,12,0,10000,5,6.62,0.18,6,637,1,0
35,1,4,241175,14,3,5000,5,11.01,0.02,10,673,0,0
31,1,3,49088,8,0,9500,0,16.77,0.19,10,635,0,1
29,1,0,240902,8,3,5000,4,7.43,0.02,10,598,0,0
28,0,0,332241,6,3,5000,4,6.62,0.02,10,666,1,0
29,1,4,56063,7,0,6000,5,11.49,0.11,5,657,0,0
34,1,0,55994,11,0,6700,0,11.01,0.12,10,653,1,0
28,0,0,36633,5,3,5200,4,5.42,0.14,7,583,1,0
27,1,3,56264,6,2,8000,5,11.01,0.14,9,656,1,0
28,1,3,56546,2,0,6500,4,6.99,0.11,7,652,0,0
31,0,4,47768,8,3,5200,0,13.48,0.11,9,620,0,0
30,0,0,56403,7,2,6000,4,12.68,0.11,6,690,1,0
27,1,3,54834,5,3,5200,0,13.49,0.09,8,570,1,0
28,1,3,48047,6,3,5250,0,11.49,0.11,8,617,1,0
27,0,1,58516,6,3,5250,3,15.27,0.09,6,640,1,0
29,1,3,19845,8,3,5275,4,14.72,0.27,8,660,0,1
31,0,3,60729,10,3,5275,1,12.53,0.09,6,638,1,0
27,0,0,56374,7,2,18000,1,6.17,0.32,5,661,1,0
27,1,1,25195,7,3,5300,0,11.01,0.21,6,607,1,0
29,1,3,56426,7,0,7500,2,14.35,0.13,5,602,0,0
29,1,3,56347,8,0,4000,4,6.76,0.07,9,562,1,0
32,0,1,44548,8,3,5300,5,8.9,0.12,6,619,1,0
27,1,4,53129,4,3,5300,5,14.65,0.1,10,729,0,0
31,1,0,56173,9,0,7000,5,7.88,0.12,6,591,0,0
32,1,3,58007,10,3,5300,3,11.49,0.09,8,627,1,0
28,0,1,56146,2,0,16750,1,14.96,0.3,6,662,0,0
34,1,1,30883,13,3,5325,5,10.99,0.17,7,629,1,0
28,1,0,19179,10,3,5375,4,9.91,0.28,5,651,0,1
29,1,2,22369,7,3,5375,2,12.69,0.24,9,499,0,1
28,0,4,56398,6,0,4000,4,11.48,0.07,5,648,0,0
28,0,0,56275,8,0,6000,1,8.0,0.11,7,582,1,0
30,0,3,25315,8,3,5400,3,14.61,0.21,7,641,1,0
29,1,4,49278,6,1,15000,0,16.63,0.3,10,537,0,1
27,1,0,56263,5,0,18000,0,10.74,0.32,9,575,1,0
30,0,4,36078,8,3,5400,0,7.14,0.15,10,620,1,0
28,1,1,56164,4,0,6000,0,10.75,0.11,8,594,1,0
29,0,1,56477,7,0,4800,2,14.72,0.08,6,647,0,0
29,0,1,49039,7,3,5400,5,7.9,0.11,7,646,1,0
32,0,1,49077,9,3,5400,1,11.11,0.11,5,677,1,0
29,0,1,53639,5,3,5400,4,16.0,0.1,8,672,0,1
34,0,0,61922,11,3,5400,4,13.16,0.09,9,602,0,0
27,1,3,65776,7,3,5400,2,14.27,0.08,6,629,0,0
28,0,1,68418,6,3,5400,1,15.68,0.08,6,522,1,0
31,0,3,56519,8,0,7500,4,7.88,0.13,6,652,1,0
27,0,4,56501,5,0,11500,0,13.48,0.2,8,707,1,0
29,1,3,56415,3,0,12000,1,7.51,0.21,10,628,1,0
29,0,0,77021,9,3,5400,4,7.66,0.07,7,695,1,0
34,0,4,56531,11,0,8500,1,11.01,0.15,9,614,0,0
31,1,3,56661,8,0,6250,0,5.79,0.11,10,653,1,0
29,0,0,90793,5,3,5400,4,14.79,0.06,5,662,1,0
27,1,0,93737,4,3,5425,0,10.59,0.06,9,609,0,1
30,1,1,56906,7,0,6000,5,7.88,0.11,8,677,0,0
31,1,3,56938,12,0,8000,4,13.04,0.14,6,539,1,0
30,0,3,49481,9,0,4800,2,14.65,0.1,10,629,0,1
30,1,1,31109,6,3,5475,4,12.68,0.18,6,574,0,0
28,1,1,57329,9,0,5000,5,11.01,0.09,7,516,1,0
27,0,3,57154,5,0,4800,0,11.01,0.08,10,653,1,0
35,0,1,56963,16,0,17000,1,11.83,0.3,10,709,0,0
27,0,0,18996,5,3,5500,5,5.99,0.29,8,627,0,1
31,0,0,56995,12,0,7200,3,11.01,0.13,6,700,1,0
32,0,0,57474,10,0,11325,2,7.51,0.2,10,635,1,0
33,0,4,57323,11,0,6200,1,10.99,0.11,8,604,1,0
27,1,4,57094,3,0,12375,5,10.91,0.22,6,709,1,0
34,1,4,23874,12,3,5500,4,15.23,0.23,8,661,0,1
35,1,1,25163,14,3,5500,1,12.69,0.22,7,611,0,0
27,0,4,25079,4,3,5500,1,12.69,0.22,5,618,0,0
27,0,1,57304,6,0,6000,2,9.99,0.1,7,632,1,0
27,1,1,25500,2,3,5500,3,6.91,0.22,7,674,1,0
27,1,0,49696,7,0,2000,0,7.29,0.04,5,619,0,1
34,1,0,57138,11,0,5525,2,11.11,0.1,6,592,0,0
32,1,0,27147,10,3,5500,0,14.72,0.2,7,579,1,0
31,0,1,57215,9,0,5500,4,11.01,0.1,10,689,0,0
27,0,0,57393,7,0,6500,5,12.87,0.11,6,587,1,0
28,0,1,29868,6,3,5500,4,10.36,0.18,7,690,1,0
30,1,1,29742,6,3,5500,3,13.23,0.18,8,645,1,0
32,1,1,31196,12,3,5500,5,11.11,0.18,10,688,1,0
28,0,3,57279,5,0,3600,4,9.91,0.06,10,628,0,0
29,1,1,57208,8,0,11200,4,7.14,0.2,6,661,0,0
33,1,0,31380,11,3,5500,3,9.88,0.18,7,670,0,0
28,0,3,57469,5,0,9000,2,12.42,0.16,8,674,1,0
28,1,0,34642,7,3,5500,4,12.22,0.16,5,561,1,0
31,0,1,57330,7,0,20000,3,13.49,0.35,5,649,0,0
31,0,3,37264,10,3,5500,0,8.88,0.15,9,635,0,0
31,0,0,37087,6,3,5500,2,15.21,0.15,7,661,0,1
29,0,3,57292,11,0,8000,1,12.42,0.14,9,685,0,0
28,1,3,39758,6,3,5500,0,15.96,0.14,8,662,0,0
29,0,3,50488,5,0,3800,3,7.51,0.08,9,526,0,1
32,1,1,57554,10,2,6000,5,8.9,0.1,5,640,1,0
29,1,1,41885,5,3,5500,3,11.01,0.13,5,601,1,0
27,1,1,57300,4,0,2650,1,7.49,0.05,9,690,0,0
32,1,0,43028,9,3,5500,4,11.49,0.13,7,667,0,0
34,0,4,57351,15,2,14000,5,9.99,0.24,9,734,1,0
27,1,3,57675,6,0,6000,3,6.99,0.1,5,515,1,0
30,0,1,49373,6,3,5500,5,6.62,0.11,8,690,0,0
30,1,1,49106,4,3,5500,4,7.74,0.11,6,638,1,0
34,0,0,51254,10,3,5500,0,7.66,0.11,7,692,1,0
33,1,0,51813,12,3,5500,3,9.63,0.11,10,670,1,0
28,1,1,57678,5,2,13000,0,14.54,0.23,9,671,0,0
35,0,1,51829,10,3,5500,4,13.06,0.11,8,579,0,0
30,1,0,51726,7,3,5500,1,8.59,0.11,6,510,0,0
27,0,3,54147,1,3,5500,0,13.8,0.1,10,560,0,0
35,1,1,55250,13,3,5500,3,6.92,0.1,6,655,1,0
31,0,3,57594,9,0,5000,2,10.38,0.09,6,561,0,0
29,1,3,62615,7,3,5500,3,11.89,0.09,9,477,1,0
28,0,4,56760,8,3,5500,3,11.11,0.1,10,737,0,1
28,1,4,64793,5,3,5500,2,11.03,0.08,9,703,0,0
31,1,3,65678,4,3,5500,0,13.23,0.08,9,623,1,0
27,1,4,61165,4,3,5500,2,12.73,0.09,7,530,0,1
30,0,4,73248,6,3,5500,0,7.51,0.08,10,638,1,0
29,1,4,73016,6,3,5500,2,10.74,0.08,6,630,1,0
31,0,4,50339,7,0,3200,3,13.16,0.06,6,544,0,1
29,1,3,57669,8,0,5000,0,9.76,0.09,10,660,1,0
31,1,4,57290,10,0,10000,3,11.03,0.17,7,633,1,0
31,0,0,85065,5,3,5500,1,7.68,0.06,10,703,1,0
30,0,4,88692,8,3,5500,0,9.99,0.06,9,620,1,0
28,1,1,127109,9,3,5500,0,15.23,0.04,7,664,1,0
27,1,1,173710,5,3,5500,2,19.13,0.03,5,621,0,0
28,0,4,48740,8,3,5525,1,14.54,0.11,10,711,1,0
28,1,4,67897,6,3,5525,3,12.68,0.08,9,653,0,0
34,1,1,57624,11,0,3200,5,10.99,0.06,8,682,0,0
27,1,3,57652,6,2,8000,3,5.42,0.14,9,615,0,0
32,1,0,14686,7,3,5600,4,13.48,0.38,10,666,0,1
29,1,4,15309,7,3,5600,4,12.18,0.37,10,655,0,1
34,1,1,57874,13,0,12000,3,7.88,0.21,8,578,1,0
27,1,0,58140,6,0,15000,2,13.79,0.26,9,677,1,0
27,1,2,57833,3,0,13500,2,6.17,0.23,9,676,1,0
28,0,0,29601,7,3,5600,4,12.68,0.19,5,674,0,0
27,1,1,31240,3,3,5600,1,7.9,0.18,8,578,1,0
29,0,3,58049,2,0,3500,5,8.9,0.06,9,681,1,0
27,0,0,37073,5,3,5600,3,13.49,0.15,10,605,1,0
28,1,0,36889,7,3,5600,0,14.84,0.15,10,505,0,1
27,1,1,37012,5,3,5600,3,11.01,0.15,6,621,0,0
31,1,0,37316,7,3,5600,0,7.74,0.15,7,444,1,0
29,0,3,42248,9,3,5600,1,13.49,0.13,7,667,1,0
30,0,0,58068,8,0,23800,1,12.42,0.41,9,627,1,0
28,1,0,44235,4,3,5600,4,11.11,0.13,5,640,0,0
35,0,0,44215,13,3,5600,5,13.06,0.13,7,688,1,0
28,1,3,58495,4,2,6000,3,5.42,0.1,9,632,1,0
27,0,3,42212,3,3,5600,0,15.96,0.13,10,653,0,1
28,1,4,49051,6,3,5600,3,13.49,0.11,8,636,0,0
35,1,1,49101,9,3,5600,3,9.76,0.11,6,679,0,0
27,0,3,58812,5,2,7500,5,13.47,0.13,8,529,1,0
33,1,3,44247,8,3,5600,4,11.99,0.13,7,665,0,1
32,1,3,52531,12,3,5600,0,7.51,0.11,7,586,1,0
32,0,3,55185,10,3,5600,1,11.36,0.1,10,665,1,0
33,0,4,56139,6,3,5600,4,15.27,0.1,9,597,1,0
29,0,3,58416,6,3,5600,0,15.96,0.1,7,615,1,0
33,0,2,58558,12,2,14400,5,12.42,0.25,10,723,0,0
31,0,1,59883,8,3,5600,3,6.03,0.09,6,580,1,0
33,0,0,58510,9,2,4750,2,11.01,0.08,8,637,1,0
28,1,3,58728,5,0,5000,0,14.65,0.09,7,598,1,0
29,1,3,58581,4,2,6000,5,14.27,0.1,7,591,1,0
27,1,3,58543,2,0,4300,0,12.69,0.07,7,653,1,0
29,1,0,58723,5,0,17375,4,14.27,0.3,5,702,0,0
28,0,1,63448,4,3,5600,3,13.85,0.09,8,647,0,0
29,0,0,58672,6,2,15000,4,18.64,0.26,9,602,1,0
29,1,0,64432,7,3,5600,4,11.99,0.09,10,618,0,0
30,1,1,58827,9,0,9000,2,12.42,0.15,7,608,1,0
28,0,3,68672,2,3,5600,0,10.37,0.08,6,651,1,0
35,1,1,58581,15,0,17000,1,6.03,0.29,8,708,1,0
29,1,4,70793,6,3,5600,3,10.37,0.08,6,638,1,0
29,0,1,73178,6,3,5600,0,9.99,0.08,7,648,0,0
33,1,4,58606,12,0,7500,1,6.03,0.13,10,527,1,0
34,1,4,76527,11,3,5600,1,11.58,0.07,5,688,1,0
33,0,0,58393,11,0,7000,5,6.62,0.12,8,658,1,0
34,0,3,58981,13,0,7500,4,6.62,0.13,7,595,0,0
33,1,0,58503,8,0,13800,3,8.9,0.24,6,653,1,0
28,1,1,58573,0,2,8000,4,16.77,0.14,9,587,1,0
27,1,3,58793,6,2,24000,5,9.91,0.41,9,508,1,0
30,0,3,58614,7,0,10950,5,11.01,0.19,9,649,1,0
29,0,0,84753,5,3,5600,2,11.99,0.07,6,618,1,0
34,1,3,58667,8,0,5600,5,15.96,0.1,7,619,1,0
29,0,3,85079,3,3,5600,2,14.27,0.07,6,620,0,0
28,1,4,51395,10,0,7600,0,16.29,0.15,7,700,0,1
34,0,0,58880,16,0,8400,5,11.71,0.14,8,544,1,0
30,0,1,91119,7,3,5600,4,15.99,0.06,7,675,0,0
31,1,1,91754,9,3,5600,3,13.22,0.06,8,652,0,0
27,1,3,58603,5,0,5650,0,5.42,0.1,8,654,1,0
28,1,1,113339,5,3,5600,2,11.99,0.05,10,669,1,0
33,0,1,58629,11,2,10000,2,9.99,0.17,8,694,1,0
28,0,4,58717,5,0,3000,4,11.99,0.05,10,622,1,0
31,1,0,58656,11,2,1600,2,9.99,0.03,8,649,1,0
31,1,0,132284,5,3,5600,0,11.01,0.04,10,620,0,1
28,1,1,90935,4,3,5625,5,6.91,0.06,5,626,1,0
29,0,0,58595,9,0,6625,4,8.49,0.11,9,695,0,0
29,0,3,58552,8,0,7000,5,8.49,0.12,9,612,1,0
29,1,1,58518,4,0,5000,2,5.99,0.09,8,592,1,0
31,1,1,119966,6,3,5675,2,13.23,0.05,8,616,1,0
30,1,3,58634,10,0,8500,4,7.49,0.14,8,693,1,0
28,0,1,44400,6,3,5700,3,10.39,0.13,5,666,1,0
32,0,3,58476,10,0,10650,0,10.59,0.18,9,582,1,0
32,0,1,64627,7,3,5700,0,9.99,0.09,9,495,1,0
27,1,0,58524,6,0,6000,4,13.49,0.1,7,655,1,0
31,1,3,116081,9,3,5750,2,9.45,0.05,10,617,1,0
27,0,4,45521,5,3,5775,4,14.91,0.13,7,595,0,0
27,0,4,58445,5,0,8000,2,10.59,0.14,9,676,0,0
29,0,1,58642,8,0,9000,1,11.99,0.15,5,576,0,0
31,0,1,33439,7,3,5800,5,6.62,0.17,9,610,1,0
29,1,1,58583,3,0,4500,5,5.42,0.08,6,698,1,0
27,0,4,39307,5,3,5800,0,7.49,0.15,5,623,1,0
29,0,0,40027,7,3,5800,2,5.79,0.14,5,667,0,1
27,0,0,44195,4,3,5800,3,12.42,0.13,10,679,1,0
32,1,0,51052,9,3,5800,0,9.32,0.11,10,653,0,0
30,1,4,51540,10,0,4500,3,7.49,0.09,7,691,0,1
29,0,3,58594,11,2,8000,2,13.49,0.14,9,532,1,0
31,1,1,88433,7,3,5800,2,10.37,0.07,6,652,1,0
34,0,0,83653,9,3,5800,5,14.59,0.07,5,532,0,1
29,1,1,51431,7,0,6000,4,11.49,0.12,9,693,0,1
31,0,4,75437,3,3,5800,3,14.11,0.08,10,665,0,1
27,0,3,58791,3,0,5000,3,6.99,0.09,7,659,0,0
28,0,3,36995,5,3,5825,4,9.99,0.16,9,590,1,0
28,1,3,58641,7,2,12000,2,14.54,0.2,10,602,0,0
27,0,1,46231,5,3,5850,3,11.01,0.13,5,634,1,0
29,1,3,58429,7,2,1850,4,10.74,0.03,7,619,0,0
34,0,1,56078,11,3,5850,4,11.12,0.1,8,647,1,0
30,1,1,85316,9,3,5850,3,5.79,0.07,5,663,1,0
27,0,4,58571,4,2,4500,1,13.8,0.08,8,707,1,0
28,1,1,58669,5,0,10000,1,6.92,0.17,8,583,1,0
32,1,3,58907,10,2,3000,1,5.79,0.05,7,628,1,0
31,1,0,58549,8,0,14400,0,7.29,0.25,5,582,0,0
27,0,3,58624,5,0,12000,3,7.66,0.2,10,575,1,0
27,1,0,70564,5,3,5900,0,9.32,0.08,7,618,1,0
29,1,1,58501,4,0,7000,5,12.68,0.12,6,599,1,0
27,0,4,51294,4,3,5950,4,5.99,0.12,5,635,1,0
29,1,4,58518,6,0,4975,3,5.79,0.09,7,693,0,0
34,0,3,58816,8,0,3600,5,10.37,0.06,5,686,0,0
33,1,1,735421,11,3,5950,0,12.73,0.01,9,630,1,0
29,1,1,51442,5,0,5500,1,7.66,0.11,10,611,0,1
32,1,0,58796,10,2,8000,1,5.79,0.14,7,654,0,0
35,1,3,51583,11,0,5000,1,14.17,0.1,8,629,0,1
29,0,4,58527,5,2,9600,4,12.23,0.16,8,691,1,0
27,0,0,22220,4,3,6000,0,7.49,0.27,5,605,0,1
34,1,2,22897,10,3,6000,5,11.01,0.26,7,630,0,1
28,0,1,51420,6,0,4000,3,9.25,0.08,10,625,0,1
27,0,1,23774,7,3,6000,3,16.49,0.25,8,694,0,1
32,1,3,58680,9,0,5200,2,5.42,0.09,5,598,1,0
33,0,1,23663,6,3,6000,4,10.65,0.25,6,618,0,1
29,1,1,51517,5,0,1200,2,12.98,0.02,10,569,0,1
35,0,3,25238,14,3,6000,1,15.99,0.24,5,572,0,0
30,0,3,24775,7,3,6000,1,11.01,0.24,9,651,1,0
27,1,3,25215,4,3,6000,5,13.11,0.24,10,663,1,0
28,1,1,25027,5,3,6000,1,6.03,0.24,8,636,0,0
29,0,1,58357,11,0,15000,0,13.98,0.26,10,620,1,0
31,1,1,26037,10,3,6000,0,14.26,0.23,8,698,0,0
29,1,0,26077,4,3,6000,1,12.42,0.23,6,540,1,0
29,1,0,58546,7,0,20000,4,11.01,0.34,9,648,1,0
34,1,1,58856,8,0,9000,0,7.14,0.15,6,613,1,0
27,0,1,26855,4,3,6000,2,18.07,0.22,7,690,0,1
29,0,3,58222,8,0,3250,5,6.76,0.06,7,639,1,0
27,1,0,26889,7,3,6000,4,7.88,0.22,9,663,1,0
35,1,3,58413,12,2,4200,2,13.61,0.07,7,560,1,0
33,1,4,28012,14,3,6000,3,7.9,0.21,8,607,1,0
29,1,3,28177,8,3,6000,1,11.83,0.21,9,655,1,0
34,0,0,58890,8,0,10000,4,7.14,0.17,10,610,0,0
31,1,0,58790,9,0,6600,3,7.14,0.11,5,625,1,0
27,1,4,28406,7,3,6000,3,8.9,0.21,6,597,1,0
28,0,4,28674,9,3,6000,3,8.88,0.21,5,682,1,0
30,0,1,29899,5,3,6000,4,5.42,0.2,8,582,1,0
31,0,0,58482,9,0,7800,3,7.51,0.13,10,647,0,0
31,0,0,30041,12,3,6000,5,8.49,0.2,9,661,1,0
29,0,0,58507,7,0,20000,2,11.36,0.34,10,649,0,0
31,1,4,59009,5,2,20000,2,10.62,0.34,7,681,0,0
35,1,4,58933,13,0,5000,3,13.48,0.08,10,533,1,0
29,0,3,58869,6,0,10000,1,12.73,0.17,7,619,1,0
30,1,3,58660,9,2,1500,2,13.48,0.03,5,621,1,0
35,0,0,29657,13,3,6000,0,12.87,0.2,7,546,1,0
33,0,1,58105,11,0,20000,4,16.07,0.34,10,652,0,0
27,1,4,51141,3,0,2850,4,13.48,0.06,7,694,0,1
27,1,1,30943,6,3,6000,3,7.9,0.19,5,627,1,0
33,1,0,58942,11,0,6000,0,11.01,0.1,10,658,0,0
32,1,3,31270,14,3,6000,3,16.49,0.19,5,600,0,1
27,1,3,32145,2,3,6000,4,10.75,0.19,10,640,1,0
27,0,3,32360,5,3,6000,5,7.14,0.19,5,610,1,0
35,1,1,32639,13,3,6000,0,16.29,0.18,8,662,0,1
29,0,4,32921,8,3,6000,2,14.84,0.18,7,642,0,1
32,1,1,33458,10,3,6000,3,12.73,0.18,10,703,1,0
31,0,0,33576,7,3,6000,2,8.94,0.18,6,679,0,1
27,0,3,58700,5,2,14000,5,11.01,0.24,8,592,1,0
33,0,4,33808,11,3,6000,0,13.49,0.18,8,603,0,1
32,0,1,34652,10,3,6000,4,11.01,0.17,5,705,0,0
30,1,1,58695,6,0,3000,1,7.4,0.05,7,637,1,0
27,1,3,34239,3,3,6000,5,13.92,0.18,6,631,1,0
30,0,1,35571,6,3,6000,4,15.23,0.17,6,653,0,0
27,0,4,35970,5,3,6000,5,15.27,0.17,6,706,0,0
29,1,1,35853,3,3,6000,1,12.87,0.17,5,656,1,0
29,0,1,36653,5,3,6000,5,5.79,0.16,8,700,1,0
30,1,4,58639,7,0,15000,4,11.01,0.26,9,548,1,0
27,1,0,36727,9,3,6000,5,14.65,0.16,9,647,1,0
29,1,1,37117,6,3,6000,4,8.9,0.16,10,561,0,0
35,1,0,58410,11,0,2000,2,11.97,0.03,9,664,0,0
33,1,0,58608,9,0,7500,2,8.0,0.13,10,639,0,0
29,1,0,58320,4,0,5000,5,11.97,0.09,5,519,1,0
29,0,1,37031,8,3,6000,2,17.99,0.16,7,618,0,1
31,0,1,36688,13,3,6000,1,8.49,0.16,7,625,1,0
27,1,3,37312,5,3,6000,3,7.66,0.16,9,627,0,0
28,1,1,37071,5,3,6000,3,10.37,0.16,6,642,0,1
35,1,1,37211,13,3,6000,0,6.54,0.16,6,621,0,0
28,1,2,37058,4,3,6000,0,11.49,0.16,9,661,0,1
31,1,1,36764,6,3,6000,4,13.23,0.16,5,581,1,0
31,0,1,51428,3,0,21000,1,12.36,0.41,7,617,0,1
27,1,1,58398,5,2,6500,4,7.75,0.11,8,635,0,0
33,1,3,58657,6,0,5000,2,11.01,0.09,10,669,1,0
33,0,1,37334,12,3,6000,0,10.51,0.16,10,625,1,0
27,1,0,58341,2,0,20000,5,11.89,0.34,10,565,0,0
32,1,1,36952,10,3,6000,5,12.61,0.16,5,630,0,1
28,0,2,37961,5,3,6000,4,9.32,0.16,8,678,0,0
27,0,4,51287,5,0,10000,3,16.49,0.19,6,660,0,1
28,0,0,38482,6,3,6000,4,15.33,0.16,9,567,1,0
32,0,1,59003,8,0,8400,3,10.74,0.14,6,658,0,0
29,0,3,38192,5,3,6000,3,13.47,0.16,6,656,0,0
